Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"Ljubljana","10/23/2020 17:00:00",17.2,17.2,17.2,10.9,66.22,,4.5,13.4,260.0,,0.0,,,15.4,77.2,1018.1,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/23/2020 18:00:00",16.0,16.0,16.0,10.9,71.4,,3.2,8.7,268.0,,0.0,,,12.3,86.7,1017.7,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/23/2020 19:00:00",15.5,15.5,15.5,11.1,75.14,,4.3,9.8,280.0,,0.0,,,12.3,77.6,1017.6,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/23/2020 20:00:00",15.7,15.7,15.7,11.1,74.17,,6.7,13.4,280.0,,0.0,,,12.3,87.2,1018.0,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/23/2020 21:00:00",15.5,15.5,15.5,11.8,78.65,,3.6,8.5,278.0,,0.0,,,12.3,87.2,1017.5,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/23/2020 22:00:00",15.5,15.5,15.5,12.0,79.75,,2.1,14.1,278.0,,0.0,,,12.3,96.9,1017.5,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/23/2020 23:00:00",15.2,15.2,15.2,12.3,82.89,,2.3,8.9,220.0,,0.0,,,6.2,1.2,1017.8,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/24/2020 00:00:00",14.5,14.5,14.5,12.8,89.48,,0.1,4.7,359.0,,0.0,,,6.2,1.2,1017.7,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/24/2020 01:00:00",14.5,14.5,14.5,12.9,89.63,,0.7,5.6,306.0,,0.0,,,5.0,1.2,1017.6,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/24/2020 02:00:00",14.3,14.3,14.3,13.0,92.38,,4.5,6.7,347.0,,0.0,,,5.0,1.2,1017.2,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/24/2020 03:00:00",14.4,14.4,14.4,12.8,90.11,,0.1,5.4,357.0,,0.0,,,5.0,1.2,1016.9,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/24/2020 04:00:00",14.1,14.1,14.1,13.1,94.25,,1.1,4.3,49.0,,0.0,,,4.3,1.2,1016.4,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/24/2020 05:00:00",14.0,14.0,14.0,12.8,92.91,,2.2,4.5,90.0,,0.0,,,4.3,1.2,1016.2,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/24/2020 06:00:00",14.1,14.1,14.1,13.0,93.57,,1.8,4.0,351.0,,0.0,,,6.2,96.9,1016.2,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/24/2020 07:00:00",14.1,14.1,14.1,13.1,94.16,,0.9,2.9,87.0,,0.0,,,6.2,96.9,1016.0,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/24/2020 08:00:00",14.1,14.1,14.1,13.0,93.46,,3.5,0.0,185.0,,0.5,,,9.3,100.0,1016.1,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Overcast"
"Ljubljana","10/24/2020 09:00:00",14.1,14.1,14.1,13.1,94.16,,0.0,0.7,357.0,,0.0,,,3.1,96.9,1016.6,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/24/2020 10:00:00",14.6,14.6,14.6,13.6,93.59,,2.0,4.0,102.0,,0.0,,,2.5,87.2,1016.7,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/24/2020 11:00:00",15.0,15.0,15.0,13.4,90.08,,2.3,4.5,70.0,,0.0,,,3.8,87.2,1016.8,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/24/2020 12:00:00",15.4,15.4,15.4,13.7,89.05,,0.0,2.7,357.0,,0.0,,,6.2,1.1,1016.9,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/24/2020 13:00:00",15.5,15.5,15.5,14.1,91.93,,0.0,2.2,356.0,,0.0,,,6.2,1.1,1016.4,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/24/2020 14:00:00",15.6,15.6,15.6,13.7,88.39,,3.4,6.7,130.0,,2.0,,,9.3,99.9,1015.8,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Overcast"
"Ljubljana","10/24/2020 15:00:00",15.9,15.9,15.9,13.9,87.47,,2.5,4.9,79.0,,0.0,,,9.3,96.8,1015.5,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/24/2020 16:00:00",15.9,15.9,15.9,13.7,86.28,,2.2,6.7,132.0,,0.0,,,6.2,1.1,1015.6,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/24/2020 17:00:00",15.4,15.4,15.4,13.2,86.3,,2.2,4.5,120.0,,0.0,,,6.2,1.1,1015.6,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/24/2020 18:00:00",14.5,14.5,14.5,12.4,86.77,,2.2,6.0,142.0,,0.0,,,6.2,1.1,1015.7,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/24/2020 19:00:00",13.9,13.9,13.9,12.3,90.09,,3.2,9.4,142.0,,0.0,,,6.2,1.1,1016.5,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/24/2020 20:00:00",13.5,13.5,13.5,12.3,92.43,,2.3,4.5,180.0,,5.06,,,7.4,96.8,1017.1,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Overcast"
"Ljubljana","10/24/2020 21:00:00",13.5,13.5,13.5,12.1,91.81,,0.2,2.2,141.0,,0.0,,,6.2,96.8,1017.1,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/24/2020 22:00:00",13.4,13.4,13.4,12.3,93.03,,1.6,2.9,309.0,,0.0,,,6.2,96.8,1017.1,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/24/2020 23:00:00",13.2,13.2,13.2,12.3,94.31,,2.3,2.2,240.0,,0.0,,,6.2,1.1,1016.8,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/25/2020 00:00:00",13.1,13.1,13.1,12.1,94.23,,0.3,2.9,344.0,,0.0,,,6.2,1.1,1016.6,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/25/2020 01:00:00",12.9,12.9,12.9,11.9,93.06,,0.5,2.7,338.0,,0.0,,,6.2,1.1,1016.2,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/25/2020 02:00:00",12.6,12.6,12.6,11.9,95.42,,2.2,2.2,290.0,,0.0,,,6.2,1.2,1016.1,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/25/2020 02:00:00",12.5,12.5,12.5,11.6,94.72,,0.0,2.7,359.0,,0.0,,,6.2,1.1,1015.9,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/25/2020 03:00:00",12.1,12.1,12.1,11.5,96.48,,0.0,1.8,360.0,,0.0,,,6.2,1.1,1015.7,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/25/2020 04:00:00",11.6,11.6,11.6,11.1,97.14,,2.2,4.5,220.0,,0.0,,,0.0,1.2,1015.7,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/25/2020 05:00:00",11.6,11.6,11.6,11.3,98.18,,1.8,3.6,350.0,,0.0,,,0.0,1.2,1015.8,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/25/2020 06:00:00",11.6,11.6,11.6,11.3,98.3,,0.0,0.4,356.0,,0.0,,,0.0,1.2,1015.8,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/25/2020 07:00:00",11.3,11.3,11.3,11.0,98.32,,2.2,2.2,350.0,,1.0,,,0.0,2.4,1015.8,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain"
"Ljubljana","10/25/2020 08:00:00",11.5,11.5,11.5,11.0,96.78,,0.7,4.0,5.0,,0.0,,,0.0,1.2,1016.3,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/25/2020 09:00:00",12.0,12.0,12.0,11.1,94.37,,1.8,3.4,342.0,,0.0,,,0.6,1.1,1016.1,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/25/2020 10:00:00",12.3,12.3,12.3,11.1,92.38,,2.2,4.5,220.0,,0.0,,,1.2,96.8,1015.7,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/25/2020 11:00:00",12.7,12.7,12.7,11.1,90.37,,1.1,4.5,331.0,,0.0,,,4.3,1.1,1015.6,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/25/2020 12:00:00",13.6,13.6,13.6,11.3,86.34,,0.5,4.7,6.0,,0.0,,,6.2,1.1,1014.9,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/25/2020 13:00:00",15.0,15.0,15.0,11.2,77.78,,2.2,6.7,22.0,,0.0,,,18.5,32.6,1013.7,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana","10/25/2020 14:00:00",15.6,15.6,15.6,11.7,77.35,,1.4,4.3,31.0,,0.0,,,18.5,77.6,1012.8,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/25/2020 15:00:00",16.6,16.6,16.6,12.0,74.6,,2.0,4.5,101.0,,0.0,,,6.2,1.1,1012.3,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/25/2020 16:00:00",16.5,16.5,16.5,11.9,73.85,,2.2,4.5,150.0,,0.0,,,6.2,0.6,1012.1,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/25/2020 17:00:00",15.4,15.4,15.4,12.1,80.3,,1.4,3.6,261.0,,0.0,,,6.2,1.1,1012.1,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/25/2020 18:00:00",14.5,14.5,14.5,11.4,81.24,,4.9,7.8,212.0,,0.0,,,6.2,1.1,1012.2,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/25/2020 19:00:00",14.4,14.4,14.4,10.1,75.09,,4.4,15.7,230.0,,0.0,,,15.4,29.8,1012.3,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana","10/25/2020 20:00:00",13.9,13.9,13.9,9.9,76.47,,7.1,14.5,223.0,,0.0,,,15.4,29.8,1012.2,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana","10/25/2020 21:00:00",14.4,14.4,14.4,10.0,75.01,,3.1,9.8,243.0,,0.0,,,15.4,77.2,1012.8,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/25/2020 22:00:00",13.9,13.9,13.9,10.0,77.4,,4.5,8.9,230.0,,0.0,,,6.2,0.6,1012.7,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/25/2020 23:00:00",13.5,13.5,13.5,10.0,79.38,,3.8,9.8,198.0,,0.0,,,6.2,1.1,1012.6,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/26/2020 00:00:00",12.9,12.9,12.9,9.9,81.48,,3.6,7.8,248.0,,0.0,,,6.2,1.1,1012.4,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/26/2020 01:00:00",13.2,13.2,13.2,9.9,79.98,,4.4,8.9,237.0,,0.0,,,6.2,1.1,1011.8,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/26/2020 02:00:00",13.0,13.0,13.0,10.6,85.35,,4.2,7.8,228.0,,0.0,,,6.2,1.1,1011.2,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/26/2020 03:00:00",13.0,13.0,13.0,10.8,86.92,,3.6,6.0,234.0,,0.0,,,6.2,1.1,1010.6,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/26/2020 04:00:00",13.0,13.0,13.0,10.9,86.99,,4.5,6.7,211.0,,0.0,,,6.2,1.1,1010.3,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/26/2020 05:00:00",13.5,13.5,13.5,11.0,85.29,,3.5,8.9,208.0,,0.0,,,6.2,96.8,1009.9,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/26/2020 06:00:00",13.6,13.6,13.6,10.9,83.73,,4.0,8.5,233.0,,0.0,,,6.2,96.8,1009.7,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/26/2020 07:00:00",13.9,13.9,13.9,10.4,78.98,,4.4,11.2,241.0,,0.78,,,12.3,90.3,1009.7,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Overcast"
"Ljubljana","10/26/2020 08:00:00",14.0,14.0,14.0,10.4,78.54,,3.6,8.9,250.0,,0.0,,,12.3,87.2,1010.1,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/26/2020 09:00:00",14.6,14.6,14.6,10.1,74.33,,7.6,13.6,238.0,,0.0,,,12.3,58.0,1010.0,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana","10/26/2020 10:00:00",16.7,16.7,16.7,10.0,64.86,,6.7,17.9,220.0,,0.0,,,12.3,39.3,1009.5,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana","10/26/2020 11:00:00",16.0,16.0,16.0,10.1,67.72,,5.8,13.9,237.0,,0.0,,,15.4,87.2,1009.6,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/26/2020 12:00:00",16.9,16.9,16.9,10.1,64.37,,3.6,10.1,240.0,,0.0,,,18.5,87.2,1008.8,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/26/2020 13:00:00",17.4,17.4,17.4,10.1,62.39,,4.4,11.2,231.0,,0.0,,,18.5,90.3,1008.4,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/26/2020 14:00:00",16.5,16.5,16.5,10.2,66.2,,3.3,8.1,249.0,,0.0,,,18.5,87.2,1008.2,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/26/2020 15:00:00",16.9,16.9,16.9,10.2,64.49,,6.7,16.1,225.0,,0.0,,,6.2,1.1,1007.9,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/26/2020 16:00:00",16.9,16.9,16.9,9.7,62.37,,8.9,17.9,210.0,,0.0,,,15.4,87.2,1007.8,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/26/2020 17:00:00",16.0,16.0,16.0,9.7,66.02,,3.6,11.6,235.0,,0.0,,,15.4,87.2,1007.7,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/26/2020 18:00:00",16.0,16.0,16.0,9.1,63.4,,5.1,10.7,231.0,,0.0,,,15.4,77.6,1007.7,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/26/2020 19:00:00",14.3,14.3,14.3,9.4,72.31,,2.3,4.5,359.0,,0.6,,,15.4,58.5,1007.9,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Partially cloudy"
"Ljubljana","10/26/2020 20:00:00",14.6,14.6,14.6,9.7,72.45,,4.2,7.8,264.0,,0.0,,,15.4,77.6,1007.7,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/26/2020 21:00:00",13.6,13.6,13.6,9.6,76.45,,4.0,8.5,110.0,,0.0,,,15.4,77.6,1008.1,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/26/2020 22:00:00",12.4,12.4,12.4,9.2,80.88,,2.3,4.5,44.0,,0.0,,,6.2,1.1,1008.3,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/26/2020 23:00:00",11.2,11.2,11.2,9.1,86.82,,2.0,4.7,76.0,,0.0,,,6.2,1.1,1008.5,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/27/2020 00:00:00",10.7,10.7,10.7,8.9,88.51,,2.0,5.8,77.0,,0.0,,,6.2,1.1,1008.3,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/27/2020 01:00:00",10.2,10.2,10.2,8.7,90.18,,2.2,4.5,40.0,,0.0,,,6.2,1.1,1008.5,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/27/2020 02:00:00",10.2,10.2,10.2,8.9,91.47,,1.1,3.4,56.0,,0.0,,,6.2,1.1,1007.8,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/27/2020 03:00:00",10.2,10.2,10.2,8.9,91.47,,0.3,2.0,38.0,,0.0,,,6.2,1.1,1007.6,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/27/2020 04:00:00",10.4,10.4,10.4,9.2,92.27,,2.3,4.5,80.0,,0.0,,,6.2,1.1,1007.3,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/27/2020 05:00:00",10.6,10.6,10.6,9.9,94.96,,1.4,3.4,2.0,,0.0,,,3.1,96.9,1007.5,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/27/2020 06:00:00",11.1,11.1,11.1,10.4,95.19,,1.4,2.7,36.0,,0.0,,,3.1,87.3,1007.4,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/27/2020 07:00:00",11.3,11.3,11.3,10.4,93.86,,7.4,2.2,96.0,,0.0,,,5.0,99.9,1008.0,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/27/2020 08:00:00",11.1,11.1,11.1,10.7,97.01,,3.4,5.4,50.0,,0.0,,,1.9,96.8,1008.1,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/27/2020 09:00:00",11.6,11.6,11.6,10.9,95.23,,1.2,4.5,313.0,,0.0,,,3.7,96.9,1008.5,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/27/2020 10:00:00",12.3,12.3,12.3,11.2,93.04,,6.9,4.5,110.0,,0.0,,,6.2,96.9,1008.9,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/27/2020 11:00:00",13.0,13.0,13.0,11.7,91.37,,0.5,2.5,327.0,,0.0,,,6.2,96.9,1009.7,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/27/2020 12:00:00",13.0,13.0,13.0,11.4,89.51,,0.2,1.3,354.0,,0.0,,,6.2,96.9,1010.2,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/27/2020 13:00:00",13.3,13.3,13.3,11.7,89.99,,3.4,4.5,110.0,,10.03,,,7.4,99.9,1009.9,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Overcast"
"Ljubljana","10/27/2020 14:00:00",13.5,13.5,13.5,11.9,89.5,,2.5,4.7,212.0,,0.0,,,7.4,87.2,1010.7,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/27/2020 15:00:00",13.5,13.5,13.5,11.7,88.34,,0.3,3.8,30.0,,0.0,,,5.0,1.1,1010.9,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/27/2020 16:00:00",13.3,13.3,13.3,11.7,90.04,,2.3,4.5,90.0,,0.0,,,6.2,1.1,1011.1,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/27/2020 17:00:00",13.0,13.0,13.0,11.8,92.42,,0.7,2.7,23.0,,0.0,,,9.3,96.8,1012.0,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/27/2020 18:00:00",12.9,12.9,12.9,11.8,93.08,,0.5,2.5,315.0,,0.0,,,9.3,77.6,1012.9,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/27/2020 19:00:00",12.4,12.4,12.4,11.3,93.05,,0.0,2.2,356.0,,0.0,,,9.3,87.2,1013.4,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/27/2020 20:00:00",12.0,12.0,12.0,11.3,95.42,,0.0,1.1,357.0,,0.0,,,3.7,77.6,1014.0,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/27/2020 21:00:00",12.0,12.0,12.0,11.1,94.26,,1.1,3.8,349.0,,0.0,,,3.7,86.7,1014.6,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/27/2020 22:00:00",11.6,11.6,11.6,10.6,94.06,,0.7,3.6,339.0,,0.0,,,3.1,0.6,1015.0,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/27/2020 23:00:00",11.5,11.5,11.5,10.6,94.13,,1.4,4.7,333.0,,0.0,,,6.2,1.1,1015.2,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/28/2020 00:00:00",11.4,11.4,11.4,10.3,92.97,,2.5,4.7,11.0,,0.0,,,6.2,1.1,1015.4,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/28/2020 01:00:00",11.0,11.0,11.0,10.0,93.41,,2.3,4.5,330.0,,0.0,,,6.2,0.6,1015.8,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/28/2020 02:00:00",10.5,10.5,10.5,9.8,95.26,,0.0,2.5,360.0,,0.0,,,6.2,0.6,1016.1,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/28/2020 03:00:00",10.4,10.4,10.4,9.3,92.74,,2.5,5.1,328.0,,0.0,,,6.2,0.6,1016.1,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/28/2020 04:00:00",9.1,9.1,9.1,8.6,96.94,,2.0,6.7,12.0,,0.0,,,6.2,0.6,1016.1,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/28/2020 05:00:00",9.4,9.4,9.4,8.6,94.57,,1.6,2.5,33.0,,0.0,,,0.7,0.3,1016.4,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/28/2020 06:00:00",8.5,8.5,8.5,6.0,84.05,,1.6,3.8,358.0,,0.0,,,0.1,0.6,1016.4,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/28/2020 07:00:00",7.6,7.6,7.6,7.1,96.74,,2.3,2.2,339.0,,0.0,,,0.1,1.1,1016.6,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/28/2020 08:00:00",7.7,7.7,7.7,7.3,97.89,,2.7,4.9,322.0,,0.0,,,1.3,58.5,1017.7,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana","10/28/2020 09:00:00",9.2,9.2,9.2,8.1,93.44,,2.7,4.7,67.0,,0.0,,,3.8,87.2,1018.3,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/28/2020 10:00:00",10.3,10.3,10.3,8.5,88.7,,2.3,6.7,359.0,,0.0,,,3.8,87.2,1018.2,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
